tsne_1,tsne_2,validation_position,dataset_index,label_id,label,experiment
-12.9499,1.0749602,1442,4884,3,Happiness,pretrained_ce
43.906548,-2.7850506,1443,5318,3,Happiness,pretrained_ce
-8.8408165,-28.810286,1446,5788,4,Sadness,pretrained_ce
-13.310149,35.360844,1448,2318,0,Surprise,pretrained_ce
-34.897316,-0.6219058,1450,1460,4,Sadness,pretrained_ce
-7.99465,34.09358,1452,8505,0,Surprise,pretrained_ce
-0.62127465,21.322895,1455,9223,1,Fear,pretrained_ce
30.954447,-8.790383,1457,2053,3,Happiness,pretrained_ce
-7.6875753,17.696846,1458,9395,1,Fear,pretrained_ce
-37.881935,5.440753,1459,10142,6,Neutral,pretrained_ce
-17.98807,-12.554209,1461,8588,4,Sadness,pretrained_ce
-9.73635,18.94798,1462,3752,4,Sadness,pretrained_ce
-35.885754,0.8800118,1463,11815,6,Neutral,pretrained_ce
-17.964525,-35.668755,1464,920,4,Sadness,pretrained_ce
-3.6506186,7.247157,1471,8335,3,Happiness,pretrained_ce
35.460285,3.4405174,1472,5373,3,Happiness,pretrained_ce
-24.859776,-7.668893,1473,1084,4,Sadness,pretrained_ce
42.341824,-1.0810817,1474,494,3,Happiness,pretrained_ce
2.808362,-7.4683366,1476,3704,5,Anger,pretrained_ce
-14.932169,-19.65902,1477,9403,2,Disgust,pretrained_ce
-23.712078,2.9743803,1478,10941,6,Neutral,pretrained_ce
-10.413493,17.950157,1479,4374,4,Sadness,pretrained_ce
-22.751562,9.42839,1480,9879,6,Neutral,pretrained_ce
13.831085,-9.46259,1483,4955,3,Happiness,pretrained_ce
-14.672234,-0.44410762,1484,988,2,Disgust,pretrained_ce
-2.4590378,-6.8760433,1485,1383,5,Anger,pretrained_ce
-1.7621369,8.336917,1487,4797,3,Happiness,pretrained_ce
-8.635822,-5.0729113,1491,8944,3,Happiness,pretrained_ce
-1.0805056,-3.0546646,1493,7963,3,Happiness,pretrained_ce
-11.719371,3.5843847,1497,7815,2,Disgust,pretrained_ce
42.620644,-6.548805,1498,2226,3,Happiness,pretrained_ce
-10.324467,35.316734,1499,6035,0,Surprise,pretrained_ce
-18.142214,-1.9994848,1502,10500,6,Neutral,pretrained_ce
39.792988,-1.5961977,1504,587,3,Happiness,pretrained_ce
28.759842,11.853649,1505,2720,3,Happiness,pretrained_ce
-14.377772,25.979956,1506,1784,0,Surprise,pretrained_ce
-20.292418,-37.084938,1507,3861,4,Sadness,pretrained_ce
16.41984,6.0867953,1510,5680,3,Happiness,pretrained_ce
-37.809803,-0.18459803,1513,10597,6,Neutral,pretrained_ce
30.01476,3.6302733,1514,9145,3,Happiness,pretrained_ce
32.032578,-13.516636,1515,8393,3,Happiness,pretrained_ce
48.143505,-6.130436,1517,1789,3,Happiness,pretrained_ce
-36.92084,12.814793,1518,12232,6,Neutral,pretrained_ce
3.020389,21.627642,1519,9296,1,Fear,pretrained_ce
36.899033,-7.102057,1523,4253,3,Happiness,pretrained_ce
-18.293623,-23.242989,1525,8523,4,Sadness,pretrained_ce
-11.760371,-7.2325196,1533,2860,4,Sadness,pretrained_ce
-19.719667,-28.790949,1534,9616,2,Disgust,pretrained_ce
-11.672352,-32.07172,1537,5518,4,Sadness,pretrained_ce
-14.5572605,38.055157,1538,1408,0,Surprise,pretrained_ce
-18.944614,-36.08077,1540,4482,4,Sadness,pretrained_ce
28.328472,2.7864053,1542,4916,3,Happiness,pretrained_ce
-40.52782,4.876893,1543,11062,6,Neutral,pretrained_ce
-22.80984,17.671982,1544,4558,0,Surprise,pretrained_ce
-8.415503,21.815456,1545,6967,0,Surprise,pretrained_ce
-18.47374,14.7217455,1547,3968,0,Surprise,pretrained_ce
-6.1789403,-12.609125,1548,8613,3,Happiness,pretrained_ce
-11.900777,-20.278593,1549,3109,2,Disgust,pretrained_ce
-13.240146,-7.538812,1551,12258,6,Neutral,pretrained_ce
37.72168,-1.1211047,1552,545,3,Happiness,pretrained_ce
26.819145,-17.193632,1553,313,3,Happiness,pretrained_ce
29.37299,-10.409889,1554,7833,3,Happiness,pretrained_ce
-22.263924,-35.04206,1556,1314,4,Sadness,pretrained_ce
-17.55362,-36.4434,1557,1327,4,Sadness,pretrained_ce
18.47674,-7.6284018,1559,779,3,Happiness,pretrained_ce
22.515358,0.2675371,1563,4573,3,Happiness,pretrained_ce
27.979342,-5.030955,1565,5626,3,Happiness,pretrained_ce
-13.731684,-31.15084,1566,611,4,Sadness,pretrained_ce
-22.11033,-35.049847,1567,344,4,Sadness,pretrained_ce
-20.673832,-23.34596,1570,7579,4,Sadness,pretrained_ce
-15.69469,-31.692415,1572,1971,4,Sadness,pretrained_ce
-38.23345,2.6852062,1573,10918,6,Neutral,pretrained_ce
-21.88724,15.7422085,1574,10389,6,Neutral,pretrained_ce
-10.219698,-13.714837,1575,11721,6,Neutral,pretrained_ce
-14.699323,-4.4075236,1578,12014,6,Neutral,pretrained_ce
21.99792,1.6524485,1583,3136,3,Happiness,pretrained_ce
20.646284,-5.9483933,1586,5598,3,Happiness,pretrained_ce
44.486805,-6.5348096,1587,8743,3,Happiness,pretrained_ce
38.681435,8.305498,1589,8105,3,Happiness,pretrained_ce
-26.587786,4.4276876,1591,10094,6,Neutral,pretrained_ce
-18.476858,27.607513,1592,3777,0,Surprise,pretrained_ce
-6.6773815,-0.12914337,1594,12160,6,Neutral,pretrained_ce
26.252903,-4.530399,1595,3575,3,Happiness,pretrained_ce
-15.647053,37.413765,1597,6466,0,Surprise,pretrained_ce
-20.663239,13.008793,1598,9742,2,Disgust,pretrained_ce
-15.006098,-15.324688,1599,4466,4,Sadness,pretrained_ce
20.942713,-8.632605,1601,6774,3,Happiness,pretrained_ce
-22.89291,-6.6101604,1602,11685,6,Neutral,pretrained_ce
-28.3791,-21.235014,1603,8251,4,Sadness,pretrained_ce
14.7158165,30.043367,1604,1041,5,Anger,pretrained_ce
-38.05367,0.8377489,1605,6678,4,Sadness,pretrained_ce
24.957912,-7.097264,1607,9513,2,Disgust,pretrained_ce
-1.8472216,19.602066,1608,9393,1,Fear,pretrained_ce
24.898281,-4.201588,1609,8346,3,Happiness,pretrained_ce
44.697224,2.6976016,1610,274,3,Happiness,pretrained_ce
35.75295,-19.682425,1611,1403,3,Happiness,pretrained_ce
-11.316209,-34.02572,1615,6826,4,Sadness,pretrained_ce
-10.446843,-16.306437,1616,9724,2,Disgust,pretrained_ce
-21.868818,-29.736395,1619,4001,4,Sadness,pretrained_ce
43.5177,3.400503,1620,6331,3,Happiness,pretrained_ce
43.85643,-0.7322595,1622,1799,3,Happiness,pretrained_ce
13.843741,30.662457,1624,1234,5,Anger,pretrained_ce
33.152145,-2.0537074,1625,1443,3,Happiness,pretrained_ce
13.373071,8.78732,1626,8404,3,Happiness,pretrained_ce
12.237631,-10.347451,1629,8400,3,Happiness,pretrained_ce
-25.671968,-10.769833,1630,2192,4,Sadness,pretrained_ce
-36.402527,2.3393328,1631,10577,6,Neutral,pretrained_ce
-9.548735,-13.060464,1632,3748,2,Disgust,pretrained_ce
26.797626,-0.85946316,1635,8681,3,Happiness,pretrained_ce
-20.030874,-35.18879,1638,2880,4,Sadness,pretrained_ce
13.7406845,34.19463,1639,1210,5,Anger,pretrained_ce
-26.058912,-14.795395,1640,7488,4,Sadness,pretrained_ce
-1.747819,19.595842,1642,9201,1,Fear,pretrained_ce
22.138645,-1.9614809,1643,8791,3,Happiness,pretrained_ce
-21.297728,-32.509087,1645,32,4,Sadness,pretrained_ce
-11.345128,28.354576,1647,3798,0,Surprise,pretrained_ce
-30.804249,1.6958125,1648,11726,6,Neutral,pretrained_ce
42.777874,-2.2914553,1649,8154,3,Happiness,pretrained_ce
-23.595797,-23.420784,1650,8274,4,Sadness,pretrained_ce
-21.941956,8.647742,1651,9703,2,Disgust,pretrained_ce
-27.07325,5.142892,1653,10976,6,Neutral,pretrained_ce
-12.276318,26.333822,1655,6304,0,Surprise,pretrained_ce
41.419632,1.9288254,1658,2611,3,Happiness,pretrained_ce
19.060526,-5.0758457,1659,7952,3,Happiness,pretrained_ce
35.286777,-20.285564,1660,1497,3,Happiness,pretrained_ce
-22.21061,-2.4384573,1662,10950,6,Neutral,pretrained_ce
-17.99787,-9.307206,1663,974,2,Disgust,pretrained_ce
-20.741482,-18.188667,1664,1147,4,Sadness,pretrained_ce
-10.183558,13.367077,1665,8774,2,Disgust,pretrained_ce
-0.5398475,-14.170832,1667,9547,2,Disgust,pretrained_ce
-20.305912,28.412386,1669,9989,6,Neutral,pretrained_ce
-33.136673,11.7455,1670,9773,6,Neutral,pretrained_ce
15.715825,-11.503272,1671,1495,3,Happiness,pretrained_ce
-7.769281,28.385626,1672,4261,0,Surprise,pretrained_ce
11.077478,5.4612823,1673,7954,3,Happiness,pretrained_ce
28.7538,-10.865874,1674,7454,3,Happiness,pretrained_ce
-22.361773,0.15532443,1675,13,3,Happiness,pretrained_ce
37.522118,0.13118057,1676,957,3,Happiness,pretrained_ce
24.594465,-17.858944,1677,6297,3,Happiness,pretrained_ce
-3.9341466,8.417739,1678,8183,3,Happiness,pretrained_ce
-27.318846,-13.605739,1680,11852,6,Neutral,pretrained_ce
9.647462,26.85676,1682,4085,5,Anger,pretrained_ce
-18.233234,36.34369,1683,506,0,Surprise,pretrained_ce
-21.752716,-26.08058,1684,4718,4,Sadness,pretrained_ce
21.98115,5.283637,1685,3657,3,Happiness,pretrained_ce
46.562244,-7.5208044,1686,1995,3,Happiness,pretrained_ce
-26.671051,-10.483246,1688,4828,4,Sadness,pretrained_ce
10.357017,25.123344,1689,9158,1,Fear,pretrained_ce
-23.682667,-12.800999,1691,10916,6,Neutral,pretrained_ce
-27.896023,4.1457477,1692,10725,6,Neutral,pretrained_ce
-14.028174,-30.626606,1694,4287,4,Sadness,pretrained_ce
-11.8956375,32.919388,1695,90,0,Surprise,pretrained_ce
-11.452361,37.558437,1696,3152,0,Surprise,pretrained_ce
-1.3238873,-14.50375,1697,5548,2,Disgust,pretrained_ce
-24.852554,12.877409,1704,11585,6,Neutral,pretrained_ce
-26.466719,-8.111394,1706,11038,6,Neutral,pretrained_ce
1.1622725,-7.767493,1709,5539,0,Surprise,pretrained_ce
-21.853067,6.221401,1710,11559,6,Neutral,pretrained_ce
-13.35082,37.62321,1712,7550,0,Surprise,pretrained_ce
-2.3607812,-12.36117,1713,8002,2,Disgust,pretrained_ce
23.838305,-12.585493,1714,5183,3,Happiness,pretrained_ce
42.388485,1.4984953,1715,8504,3,Happiness,pretrained_ce
17.681637,-14.544186,1716,2757,5,Anger,pretrained_ce
45.299385,-9.129538,1717,731,3,Happiness,pretrained_ce
25.586681,6.8898683,1719,7050,3,Happiness,pretrained_ce
15.55508,12.247146,1721,5544,3,Happiness,pretrained_ce
15.056316,5.2864738,1722,6390,3,Happiness,pretrained_ce
-21.557236,-9.127618,1724,11427,6,Neutral,pretrained_ce
12.7988205,34.28954,1725,5527,5,Anger,pretrained_ce
11.906549,-3.6865091,1727,4897,3,Happiness,pretrained_ce
24.623184,-15.76592,1729,2821,3,Happiness,pretrained_ce
33.868156,7.26483,1730,3505,3,Happiness,pretrained_ce
-29.392242,0.9357813,1731,11660,6,Neutral,pretrained_ce
-14.576796,-7.0302143,1732,4837,2,Disgust,pretrained_ce
-20.742754,-31.840067,1733,904,4,Sadness,pretrained_ce
-2.2479758,18.319443,1734,7411,3,Happiness,pretrained_ce
-31.415613,7.0056386,1737,11013,6,Neutral,pretrained_ce
13.607487,-14.086734,1738,2642,4,Sadness,pretrained_ce
19.170116,-18.858168,1739,4012,4,Sadness,pretrained_ce
-27.622484,-15.681941,1740,6801,4,Sadness,pretrained_ce
33.546352,-18.06927,1742,1042,3,Happiness,pretrained_ce
27.438284,-2.3321102,1743,7129,3,Happiness,pretrained_ce
13.851639,-13.197063,1745,2429,3,Happiness,pretrained_ce
-1.9933717,-16.202513,1746,9574,2,Disgust,pretrained_ce
33.823483,-1.1856775,1747,4532,3,Happiness,pretrained_ce
-17.655567,-9.277257,1748,6272,4,Sadness,pretrained_ce
-24.03164,-11.673638,1750,11292,6,Neutral,pretrained_ce
40.274696,-6.3693857,1751,1512,3,Happiness,pretrained_ce
4.536801,17.912,1752,7449,3,Happiness,pretrained_ce
19.927145,5.6469455,1756,6510,3,Happiness,pretrained_ce
-41.6055,10.965251,1758,10062,6,Neutral,pretrained_ce
11.520992,-0.8956906,1759,2410,3,Happiness,pretrained_ce
-31.983696,-0.8524951,1761,4812,4,Sadness,pretrained_ce
-21.410515,2.6895084,1763,309,3,Happiness,pretrained_ce
-1.5851754,16.137138,1764,9463,2,Disgust,pretrained_ce
-23.838472,1.1147398,1766,9837,6,Neutral,pretrained_ce
-21.209383,-35.3084,1767,671,4,Sadness,pretrained_ce
39.30964,-13.851404,1768,3524,3,Happiness,pretrained_ce
13.071242,-0.33236796,1771,5654,3,Happiness,pretrained_ce
30.409317,-0.50018716,1774,7126,3,Happiness,pretrained_ce
14.381496,6.368653,1777,2904,3,Happiness,pretrained_ce
30.621037,-5.272999,1778,4674,3,Happiness,pretrained_ce
-25.712856,-17.019684,1779,11667,6,Neutral,pretrained_ce
25.951458,-10.963008,1780,2941,3,Happiness,pretrained_ce
-32.90284,8.995101,1781,10701,6,Neutral,pretrained_ce
25.48987,6.50063,1782,9001,3,Happiness,pretrained_ce
11.198661,-7.1157866,1783,7530,3,Happiness,pretrained_ce
10.791721,33.22806,1785,1246,5,Anger,pretrained_ce
-11.851333,29.079222,1786,4938,0,Surprise,pretrained_ce
-28.703176,-14.710754,1788,1289,4,Sadness,pretrained_ce
16.99194,1.855158,1791,9113,3,Happiness,pretrained_ce
-14.146303,18.514637,1794,12176,6,Neutral,pretrained_ce
-32.328186,12.454621,1796,11142,6,Neutral,pretrained_ce
35.26256,-15.236353,1798,734,3,Happiness,pretrained_ce
-13.117879,2.464612,1799,10471,6,Neutral,pretrained_ce
-15.166928,-23.99218,1800,8004,4,Sadness,pretrained_ce
7.899964,-7.659785,1801,489,3,Happiness,pretrained_ce
25.83322,1.1375257,1802,5142,3,Happiness,pretrained_ce
31.591326,-19.107155,1803,1707,3,Happiness,pretrained_ce
12.225404,-10.774519,1804,8361,3,Happiness,pretrained_ce
-13.760028,37.706497,1807,7434,0,Surprise,pretrained_ce
33.258224,5.394461,1808,8071,3,Happiness,pretrained_ce
-0.8699415,-13.089462,1812,119,2,Disgust,pretrained_ce
-34.06804,-0.5508394,1813,11568,6,Neutral,pretrained_ce
24.70487,15.864901,1814,7150,3,Happiness,pretrained_ce
-9.928616,-22.667957,1816,658,4,Sadness,pretrained_ce
26.245117,-18.164644,1817,9048,3,Happiness,pretrained_ce
15.246964,3.1994126,1818,9051,3,Happiness,pretrained_ce
-16.51663,-6.253885,1819,10795,6,Neutral,pretrained_ce
-11.396354,-20.504026,1821,7765,4,Sadness,pretrained_ce
-4.430011,25.741459,1822,4243,3,Happiness,pretrained_ce
-26.226284,-4.7179537,1825,5926,3,Happiness,pretrained_ce
38.20788,-21.010983,1826,1689,3,Happiness,pretrained_ce
2.3726113,1.1616471,1827,7886,3,Happiness,pretrained_ce
-17.292793,-35.82328,1829,6455,4,Sadness,pretrained_ce
27.395042,12.835347,1830,2243,3,Happiness,pretrained_ce
-15.404544,-23.122911,1832,7830,4,Sadness,pretrained_ce
-30.736576,-7.8750877,1834,9055,4,Sadness,pretrained_ce
18.65891,-2.0592902,1835,8792,3,Happiness,pretrained_ce
37.881233,-0.6033054,1837,2094,3,Happiness,pretrained_ce
24.348707,14.184831,1838,3530,3,Happiness,pretrained_ce
31.346346,-16.980862,1839,2174,3,Happiness,pretrained_ce
-15.371742,-33.229343,1841,6028,4,Sadness,pretrained_ce
13.464709,31.38688,1842,3786,5,Anger,pretrained_ce
26.42653,-5.6461134,1843,8570,3,Happiness,pretrained_ce
-29.563528,-1.0408072,1845,11747,6,Neutral,pretrained_ce
-18.50031,28.721392,1848,2906,0,Surprise,pretrained_ce
-15.123764,31.252884,1849,6280,0,Surprise,pretrained_ce
-26.924532,-23.26393,1851,8983,4,Sadness,pretrained_ce
-10.680428,-8.8161545,1853,5148,2,Disgust,pretrained_ce
47.2606,0.08555869,1854,4832,3,Happiness,pretrained_ce
11.63287,33.793938,1855,7693,5,Anger,pretrained_ce
-26.938345,-23.675253,1856,4419,4,Sadness,pretrained_ce
-5.5956125,16.39585,1863,4650,0,Surprise,pretrained_ce
49.52158,-1.6488459,1866,5632,3,Happiness,pretrained_ce
-23.744728,-16.651688,1867,8776,4,Sadness,pretrained_ce
-2.7064977,3.489831,1870,6000,3,Happiness,pretrained_ce
-35.017914,13.173688,1874,10242,6,Neutral,pretrained_ce
21.498978,-6.9379196,1875,2783,3,Happiness,pretrained_ce
29.63048,-16.406328,1877,6359,3,Happiness,pretrained_ce
1.4676821,22.492449,1878,9186,1,Fear,pretrained_ce
-18.312939,30.902857,1881,6931,0,Surprise,pretrained_ce
-34.63867,2.2926304,1883,11078,6,Neutral,pretrained_ce
-19.523933,-16.224297,1889,558,4,Sadness,pretrained_ce
1.6934494,-8.11633,1891,9551,2,Disgust,pretrained_ce
-19.963793,30.754223,1892,6569,0,Surprise,pretrained_ce
-12.094925,21.56223,1894,7929,0,Surprise,pretrained_ce
4.296311,2.0834312,1895,456,3,Happiness,pretrained_ce
-11.579765,33.668907,1896,5607,0,Surprise,pretrained_ce
-21.624098,-16.42619,1898,7753,4,Sadness,pretrained_ce
-38.625874,13.230996,1899,322,0,Surprise,pretrained_ce
-15.571617,31.455929,1900,7028,0,Surprise,pretrained_ce
28.950912,-1.1695821,1901,1180,3,Happiness,pretrained_ce
-1.1842102,-3.4347389,1903,6794,5,Anger,pretrained_ce
46.90197,-9.316479,1906,1122,3,Happiness,pretrained_ce
-8.1435375,34.426956,1909,4418,0,Surprise,pretrained_ce
15.128961,34.01738,1910,4652,5,Anger,pretrained_ce
-24.352894,10.848075,1911,10349,6,Neutral,pretrained_ce
-10.815427,-27.036964,1912,4919,4,Sadness,pretrained_ce
23.461422,-2.8769326,1913,3309,3,Happiness,pretrained_ce
-4.9723215,14.534653,1914,10848,6,Neutral,pretrained_ce
-15.328833,-9.166162,1916,10095,6,Neutral,pretrained_ce
-11.494948,-14.719679,1919,1014,4,Sadness,pretrained_ce
-19.936108,-15.872616,1920,7020,4,Sadness,pretrained_ce
-18.609276,-34.289032,1921,2323,4,Sadness,pretrained_ce
-10.717877,27.490707,1922,4356,0,Surprise,pretrained_ce
26.211489,10.156577,1928,4087,3,Happiness,pretrained_ce
-31.191122,14.487661,1931,10039,6,Neutral,pretrained_ce
-4.3351645,-11.8459425,1933,551,2,Disgust,pretrained_ce
44.966316,-8.404212,1934,8451,3,Happiness,pretrained_ce
4.5650144,0.48102272,1936,9021,3,Happiness,pretrained_ce
-16.733448,3.9050517,1937,10636,6,Neutral,pretrained_ce
-32.114655,8.010016,1939,11810,6,Neutral,pretrained_ce
-8.252809,28.960514,1940,4755,3,Happiness,pretrained_ce
-19.036915,16.998934,1942,11809,6,Neutral,pretrained_ce
24.0361,13.311474,1943,4491,3,Happiness,pretrained_ce
23.949047,-3.7586462,1944,3134,3,Happiness,pretrained_ce
7.377666,-12.829133,1946,4070,3,Happiness,pretrained_ce
-14.005389,-9.581371,1947,10324,6,Neutral,pretrained_ce
-23.229237,-19.103916,1950,8080,4,Sadness,pretrained_ce
-1.2841517,6.044627,1952,8946,3,Happiness,pretrained_ce
11.61382,33.574745,1954,628,5,Anger,pretrained_ce
-22.710854,14.581452,1955,6949,0,Surprise,pretrained_ce
10.296879,25.537956,1956,7057,5,Anger,pretrained_ce
2.137696,-11.093447,1958,6154,3,Happiness,pretrained_ce
40.41009,-0.6375777,1960,57,3,Happiness,pretrained_ce
29.841293,11.702877,1961,7138,3,Happiness,pretrained_ce
8.321977,28.701824,1962,4654,5,Anger,pretrained_ce
-11.665149,20.672543,1963,8239,0,Surprise,pretrained_ce
-12.378553,38.8525,1964,6935,0,Surprise,pretrained_ce
-16.042662,29.168043,1965,6260,0,Surprise,pretrained_ce
42.59253,-10.449965,1966,997,3,Happiness,pretrained_ce
0.15592408,-10.227405,1969,5169,2,Disgust,pretrained_ce
-29.903057,6.4995303,1971,12211,6,Neutral,pretrained_ce
12.771961,31.930126,1973,7033,5,Anger,pretrained_ce
15.419899,33.52531,1976,7360,5,Anger,pretrained_ce
-13.089752,-4.769862,1977,1121,0,Surprise,pretrained_ce
-7.1649094,-28.715176,1980,40,4,Sadness,pretrained_ce
9.354902,30.15467,1983,8985,5,Anger,pretrained_ce
-11.935117,39.182312,1984,1675,0,Surprise,pretrained_ce
-21.780333,-22.092966,1985,5203,4,Sadness,pretrained_ce
-16.124413,-29.828445,1986,2120,4,Sadness,pretrained_ce
-15.676075,34.205383,1987,7475,0,Surprise,pretrained_ce
-15.444611,33.43316,1988,3288,0,Surprise,pretrained_ce
30.354156,-6.6829095,1989,8392,3,Happiness,pretrained_ce
-17.391523,-29.73429,1991,9172,1,Fear,pretrained_ce
15.146406,31.690155,1993,420,5,Anger,pretrained_ce
-18.728615,-6.9424777,1994,11446,6,Neutral,pretrained_ce
-10.542415,-3.4000945,2000,11496,6,Neutral,pretrained_ce
-24.840511,15.880714,2004,9896,6,Neutral,pretrained_ce
30.526127,-10.742796,2005,5208,3,Happiness,pretrained_ce
-16.353827,27.28844,2006,2403,0,Surprise,pretrained_ce
-16.344707,34.203125,2007,6841,0,Surprise,pretrained_ce
-3.3598578,-6.207284,2009,11851,6,Neutral,pretrained_ce
-4.652682,-12.337957,2011,8093,2,Disgust,pretrained_ce
13.99222,6.9282494,2012,3219,3,Happiness,pretrained_ce
30.418966,-15.546431,2013,4005,3,Happiness,pretrained_ce
-15.178331,-27.775455,2015,2119,4,Sadness,pretrained_ce
-30.709366,-0.36177412,2017,10113,6,Neutral,pretrained_ce
21.48164,-11.509992,2019,8343,3,Happiness,pretrained_ce
-35.539066,4.4895525,2020,10012,6,Neutral,pretrained_ce
-26.812204,7.0966825,2021,10912,6,Neutral,pretrained_ce
13.596833,-5.629406,2022,1592,3,Happiness,pretrained_ce
34.836853,-5.180227,2024,942,3,Happiness,pretrained_ce
-1.2686142,-5.827266,2026,6808,5,Anger,pretrained_ce
-2.7571888,-15.531617,2027,9473,2,Disgust,pretrained_ce
-15.092006,-20.945879,2028,8609,4,Sadness,pretrained_ce
-12.769195,-6.555119,2029,10486,6,Neutral,pretrained_ce
30.157412,-17.188915,2031,8203,3,Happiness,pretrained_ce
-26.591553,-13.870595,2033,11415,6,Neutral,pretrained_ce
19.528708,-0.39935768,2034,5700,3,Happiness,pretrained_ce
45.433067,-3.096312,2036,1736,3,Happiness,pretrained_ce
-15.825339,-4.4529324,2038,6430,3,Happiness,pretrained_ce
36.572887,-9.746589,2039,131,3,Happiness,pretrained_ce
27.537926,12.608713,2040,4538,3,Happiness,pretrained_ce
-2.6735368,7.463432,2041,2772,3,Happiness,pretrained_ce
33.81409,1.6446962,2043,5041,3,Happiness,pretrained_ce
-37.245716,6.65643,2044,10256,6,Neutral,pretrained_ce
22.729876,-2.3172061,2046,5967,3,Happiness,pretrained_ce
-6.9867897,29.724993,2048,4756,0,Surprise,pretrained_ce
12.879744,-5.8738875,2049,3778,3,Happiness,pretrained_ce
34.410225,-12.777607,2052,2586,3,Happiness,pretrained_ce
-0.008639467,21.075676,2053,9379,1,Fear,pretrained_ce
-10.731386,-1.1674564,2054,9894,6,Neutral,pretrained_ce
-2.7777343,-16.316498,2055,5850,2,Disgust,pretrained_ce
-17.886793,29.93183,2056,7821,0,Surprise,pretrained_ce
-34.018497,-2.284509,2057,12027,6,Neutral,pretrained_ce
18.21893,-12.796092,2058,607,3,Happiness,pretrained_ce
-5.2401614,-7.6067295,2059,6413,5,Anger,pretrained_ce
-0.70936936,20.421146,2061,9267,1,Fear,pretrained_ce
-21.952518,0.86034566,2062,10215,6,Neutral,pretrained_ce
32.710163,-7.055299,2065,4592,3,Happiness,pretrained_ce
28.066536,-15.316864,2066,2113,3,Happiness,pretrained_ce
1.7199486,19.32606,2067,9331,1,Fear,pretrained_ce
31.470633,-19.212994,2069,2927,3,Happiness,pretrained_ce
13.063396,5.4072537,2071,6046,3,Happiness,pretrained_ce
32.98155,-5.791328,2072,3993,3,Happiness,pretrained_ce
-24.48093,-14.60697,2074,10688,6,Neutral,pretrained_ce
27.321146,-3.310644,2075,2148,3,Happiness,pretrained_ce
-5.228271,5.536518,2077,979,3,Happiness,pretrained_ce
16.507858,-1.0613376,2078,1771,3,Happiness,pretrained_ce
17.254387,-12.160425,2079,6135,3,Happiness,pretrained_ce
13.84272,33.964577,2080,1396,5,Anger,pretrained_ce
0.9752353,20.823484,2081,9386,1,Fear,pretrained_ce
35.90535,-21.035955,2082,4094,3,Happiness,pretrained_ce
17.35668,-5.3105526,2083,8816,3,Happiness,pretrained_ce
-22.948658,7.0073857,2084,7915,2,Disgust,pretrained_ce
-19.783348,16.937222,2087,11748,6,Neutral,pretrained_ce
37.388577,-21.2748,2088,1498,3,Happiness,pretrained_ce
-24.042475,7.579682,2089,6567,4,Sadness,pretrained_ce
20.192364,-2.971587,2092,528,3,Happiness,pretrained_ce
36.145027,-2.186068,2093,3337,3,Happiness,pretrained_ce
-41.107567,6.0975976,2094,10845,6,Neutral,pretrained_ce
-26.303766,0.88757867,2095,11340,6,Neutral,pretrained_ce
-10.058456,-32.352356,2096,1790,4,Sadness,pretrained_ce
5.6391964,3.4957118,2097,8894,3,Happiness,pretrained_ce
-26.63961,-16.7858,2099,6184,2,Disgust,pretrained_ce
-24.5051,6.6152396,2100,10285,6,Neutral,pretrained_ce
-4.8524685,16.447403,2101,1063,5,Anger,pretrained_ce
21.572857,-6.020355,2102,3356,3,Happiness,pretrained_ce
-12.411688,-28.045769,2103,2900,2,Disgust,pretrained_ce
-4.129811,-8.523559,2105,3942,2,Disgust,pretrained_ce
7.6883416,1.5635548,2106,8228,4,Sadness,pretrained_ce
-2.172874,-8.500988,2107,9620,2,Disgust,pretrained_ce
-0.6253302,19.082108,2109,9304,1,Fear,pretrained_ce
-11.008528,-21.677414,2113,4563,4,Sadness,pretrained_ce
-4.7879753,2.550407,2115,11716,6,Neutral,pretrained_ce
9.080736,7.611177,2116,4887,3,Happiness,pretrained_ce
-29.12887,-9.36378,2118,10262,6,Neutral,pretrained_ce
-25.281328,15.783215,2121,11173,6,Neutral,pretrained_ce
31.07571,6.3245425,2123,8510,3,Happiness,pretrained_ce
-19.252584,-6.4907417,2124,11053,6,Neutral,pretrained_ce
-40.94007,8.391517,2125,6561,3,Happiness,pretrained_ce
-1.3462435,4.859212,2126,11691,6,Neutral,pretrained_ce
-9.6216,27.042221,2127,9255,1,Fear,pretrained_ce
17.018784,-4.2309084,2128,6393,3,Happiness,pretrained_ce
21.788052,16.437576,2129,5416,0,Surprise,pretrained_ce
-17.508587,22.930328,2131,6570,0,Surprise,pretrained_ce
-13.063217,-9.216307,2132,10956,6,Neutral,pretrained_ce
-12.664326,18.986448,2133,101,4,Sadness,pretrained_ce
-14.917272,-14.95244,2134,11654,6,Neutral,pretrained_ce
19.846594,8.29309,2135,8656,3,Happiness,pretrained_ce
18.129305,6.6305914,2136,4855,3,Happiness,pretrained_ce
24.049475,-16.473288,2138,2626,3,Happiness,pretrained_ce
-30.456923,0.9306431,2139,9975,6,Neutral,pretrained_ce
28.982595,8.778792,2140,6080,3,Happiness,pretrained_ce
36.145866,8.50002,2141,2201,3,Happiness,pretrained_ce
17.983747,-13.74872,2142,8661,3,Happiness,pretrained_ce
25.537611,-1.6551425,2143,7252,3,Happiness,pretrained_ce
-31.375473,0.24735197,2145,10442,6,Neutral,pretrained_ce
35.700054,-10.735623,2146,8099,3,Happiness,pretrained_ce
